,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,184.5,3876,"67,9","15,21","13,41","4,67",2021-10-11 08:05:47,Alvik,2021-10-11,DiSC,20211011-2
1,194.5,4144,"65,5","15,61","13,64","4,93",2021-10-11 08:05:57,Alvik,2021-10-11,DiSC,20211011-2
2,204.5,5957,"53,9","18,08","14,89","6,62",2021-10-11 08:06:07,Alvik,2021-10-11,DiSC,20211011-2
3,214.5,5691,"56,1","18,05","15,06","6,41",2021-10-11 08:06:17,Alvik,2021-10-11,DiSC,20211011-2
4,224.5,5672,"55,7","17,86","14,87","6,37",2021-10-11 08:06:27,Alvik,2021-10-11,DiSC,20211011-2
5,234.5,5122,"58,8","17,11","14,49","5,86",2021-10-11 08:06:37,Alvik,2021-10-11,DiSC,20211011-2
6,244.5,4642,"61,5","16,31",14,"5,4",2021-10-11 08:06:47,Alvik,2021-10-11,DiSC,20211011-2
7,934.5,2554,"86,1","13,04","12,11","3,4",2021-10-11 08:18:17,Fridhemsplan,2021-10-11,DiSC,20211011-2
8,944.5,2750,"82,9","13,46","12,41","3,6",2021-10-11 08:18:27,Fridhemsplan,2021-10-11,DiSC,20211011-2
9,954.5,2982,"76,2","13,29","12,04","3,76",2021-10-11 08:18:37,Fridhemsplan,2021-10-11,DiSC,20211011-2
10,964.5,2964,"76,8","13,33","12,09","3,75",2021-10-11 08:18:47,Fridhemsplan,2021-10-11,DiSC,20211011-2
11,974.5,3134,"77,9","14,32","13,04","3,99",2021-10-11 08:18:57,Fridhemsplan,2021-10-11,DiSC,20211011-2
12,984.5,3054,"76,8","13,72","12,45","3,87",2021-10-11 08:19:07,Fridhemsplan,2021-10-11,DiSC,20211011-2
13,994.5,3285,"75,3","14,45","13,05","4,13",2021-10-11 08:19:17,Fridhemsplan,2021-10-11,DiSC,20211011-2
14,1004.5,2733,"82,2","13,26","12,2","3,57",2021-10-11 08:19:27,Fridhemsplan,2021-10-11,DiSC,20211011-2
15,1014.5,2586,"84,4","12,91","11,94","3,41",2021-10-11 08:19:37,Fridhemsplan,2021-10-11,DiSC,20211011-2
16,1024.5,2703,"82,4","13,14","12,1","3,53",2021-10-11 08:19:47,Fridhemsplan,2021-10-11,DiSC,20211011-2
17,1034.5,2746,"81,2","13,13","12,05","3,56",2021-10-11 08:19:57,Fridhemsplan,2021-10-11,DiSC,20211011-2
18,1044.5,2640,"81,3","12,64","11,6","3,43",2021-10-11 08:20:07,Fridhemsplan,2021-10-11,DiSC,20211011-2
19,474.5,4513,"62,3","16,09","13,86","5,27",2021-10-11 08:10:37,Kristineberg,2021-10-11,DiSC,20211011-2
20,484.5,4357,"63,5","15,85","13,72","5,12",2021-10-11 08:10:47,Kristineberg,2021-10-11,DiSC,20211011-2
21,494.5,4582,"62,4","16,36","14,09","5,35",2021-10-11 08:10:57,Kristineberg,2021-10-11,DiSC,20211011-2
22,504.5,4834,"60,4","16,65","14,22","5,58",2021-10-11 08:11:07,Kristineberg,2021-10-11,DiSC,20211011-2
23,514.5,5183,"58,6","17,25","14,59","5,92",2021-10-11 08:11:17,Kristineberg,2021-10-11,DiSC,20211011-2
24,524.5,4848,"60,5","16,72","14,28","5,6",2021-10-11 08:11:27,Kristineberg,2021-10-11,DiSC,20211011-2
25,534.5,5184,"58,7","17,29","14,63","5,93",2021-10-11 08:11:37,Kristineberg,2021-10-11,DiSC,20211011-2
26,544.5,4602,"62,6","16,48","14,21","5,38",2021-10-11 08:11:47,Kristineberg,2021-10-11,DiSC,20211011-2
27,554.5,4504,"62,6","16,13","13,92","5,27",2021-10-11 08:11:57,Kristineberg,2021-10-11,DiSC,20211011-2
28,564.5,4881,"60,1","16,72","14,25","5,63",2021-10-11 08:12:07,Kristineberg,2021-10-11,DiSC,20211011-2
29,574.5,4524,"63,2","16,38","14,17","5,31",2021-10-11 08:12:17,Kristineberg,2021-10-11,DiSC,20211011-2
30,584.5,4513,"63,3","16,38","14,18","5,3",2021-10-11 08:12:27,Kristineberg,2021-10-11,DiSC,20211011-2
